"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement","location.u_deskside_assignment_group"
"LD105429","LD105429","HSS-1111691","","VIHA-PAHC-Port Alberni Health Centre-Main Building-2nd Floor","","","2","","","NTT-Deskside Services-WestCoast-Local"
"PC075778","PC075778","HSS-1940273","104LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC035987","PC035987","HSS-1984825","10HKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2905 - Patient Room","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033750","PC033750","PC033750","111RVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2450 - Lab Reception desk","","VIHATRP20221114-057","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD059222","LD059222","HSS-8095844","114LG14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","11","1","ISLHTRP20250922-017","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC032067","PC032067","PC032067","11K60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","","VIHATRP20221114-040","02/28/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC033285","PC033285","HSS-1200759","1338W14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","WC2601 Psychiatry Nursing  Office","","INC4760099","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC071738","PC071738","HSS-1033957","13PGRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2303","2","REQ0529603-RITM0555836-SCTASK0891865","06/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD036390","LD036390","","1481459522","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2305","1","","","NTT-Deskside Services-WestCoast-Staffed"
"LD038212","LD038212","HSS-8058704","14SJRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","22","1","VIHATRP20220505-044","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD059222","LD059222","HSS-1036011","15060N3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","11","1","REQ0631486-RITM0663318-SCTASK1048262","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD066070","LD066070","HSS-8073762","16FQQT3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","9","1","VIHATRP20230417-025","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC077540","PC077540","HSS-1036882","16H60N3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Outreach 3","","REQ0644503-RITM0677064-SCTASK1084598","10/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC067103","PC067103","HSS-8073780","17FQQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Reception","1","VIHATRP20230417-037","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"","LD058319TRP","HSS-8095856","1858W14","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","HOff","1","ISLHTRP20250922-025","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC066026","PC066026","","1890301307","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2258","2","","","NTT-Deskside Services-WestCoast-Staffed"
"PC066026","PC066026","","1890310712","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2258","2","","","NTT-Deskside Services-WestCoast-Staffed"
"PC035988","PC035988","HSS-8073738","18FQQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2343 - Foundation Office","2","VIHATRP20230417-004","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD059222","LD059222","HSS-8095843","1958W14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","11","1","ISLHTRP20250922-017","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD044273","LD044273","HSS-8086254","1973VZ3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","WFH","1st Floor","VIHATRP20240429-033","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD034320","LD034320","HSS-8089590","197JTY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","7","1","VIHATRP20240909","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC031599","PC031599","HSS-8023487","1C0HGC3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2318- Administration","2","VIHATRP20210809-034","10/31/2029","NTT-Deskside Services-WestCoast-Staffed"
"LD081052","LD081052","HSS-1047925","1C63VZ3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","1","1","REQ1397579-RITM1474313-SCTASK2445277","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC080199","PC080199","HSS-1044091","1CK6PW3","VIHA-BAM-Bamfield Health Centre-Main Building-1st Floor","Main Building","well women's room","1","REQ1093454-RITM1150977-SCTASK1844956","12/31/2031","NTT-Deskside Services-WestCoast-Remote"
"LD065126","LD065126","HSS-8095842","1CN8W14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","24","1","ISLHTRP20250922-016","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"TD001763","TD001763","HSS-8090389","1CY4TY3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","ACT Team Room","1","VIHATRP20241007-008","12/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC034087","PC034087","HSS-8086281","1DF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2313","2","VIHATRP20240429-054","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066228","LD066228","HSS-8024964","1DJKGC3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Team Room","1","VIHATRP20211025-014","04/30/2030","NTT-Deskside Services-WestCoast-Local"
"LD028772","LD028772","HSS-1042739","1DLTVP3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","5","1","REQ0941976-RITM0990578-SCTASK1599216","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC037565","PC037565","HSS-1046320","1DP3TY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services-Main Building-1st Floor","Main Building","14","1","REQ1273657-RITM1342913-SCTASK2163471","06/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD030975","LD030975","HSS-8095847","1DQ6W14","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","21","1","ISLHTRP20250922-020","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"","LD090676","HSS-1046324","1FP3TY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services","4780 Roger Street","Room 13","Main","REQ1273660-RITM1342916-SCTASK2163277","06/30/2032","NTT-Deskside Services-WestCoast-Local"
"PC040011","PC040011","HSS-8058706","1FPKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Break Room","","VIHATRP20220505-045","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD033692","LD033692","HSS-1972929","1HJKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","South HCN","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC077216","PC077216","HSS-1984811","1LVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2514 (Reports Room A)","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC067146","PC067146","HSS-8086288","1MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2426","2","VIHATRP20240429-061","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD066253","LD066253","HSS-8058724","1NJJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-1st Floor","Main Building","Rm 6","1","VIHATRP20220505-055","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC032106","PC032106","PC032106","1P170N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedSurg - Nursing Station - A Side Desk","","VIHATRP20221114-059","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD101258","LD101258","HSS-1022659","1PK3X53","VIHA-WCMHAS-West Coast Mental Health & Addiction Services-Main Building-1st Floor","Main Building","2nd on right","1","REQ0129257-RITM0134510-SCTASK0199370","03/31/2029","NTT-Deskside Services-WestCoast-Remote"
"PC033746","PC033746","HSS-8086303","1PV4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2460","2","VIHATRP20240429-069","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"","LD090677","HSS-1046321","1QP3TY3","VIHA-PAMHAS-Port Alberni Mental Health & Addiction Services","4780 Roger Street","Room 13","main","REQ1273657-RITM1342913-SCTASK2163471","06/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD027217","LD027217","HSS-8086329","1QZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2104","2","VIHATRP20240429-087","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD030976","LD030976","HSS-8078557","1S66PW3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Admin Office","1","VIHATRP20230918-032","11/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC067008","PC067008","PC067008","1T170N3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Physician viewing room/xray","","VIHATRP20221114-008","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC020973","PC020973","HSS-8058684","1TMJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2504","","VIHATRP20220505-030","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD031378","LD031378","HSS-8073795","1V4QQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","17","1","VIHATRP20230417-046","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"PC100458","PC100458","HSS-1046898","1VK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2411","2","REQ1201367-RITM1265266-SCTASK2189708","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC075776","PC075776","HSS-1940270","1W0LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"LD032581","LD032581","LD032581","1W0RVP3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","2","225","VIHATRP20221114-001","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC076779","PC076779","HSS-8089627","1WCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2441","2","VIHATRP20240909-077","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC032107","PC032107","HSS-1045480","1WJ5VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2514 (Reports Room A)","","222970","02/29/2028","NTT-Deskside Services-WestCoast-Staffed"
"LD104752","LD104752","HSS-8024941","1YCKGC3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","PA NP Clinic","1","VIHATRP20211025-002","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC032087","PC032087","HSS-8058667","1ZJKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2317","2","VIHATRP20220505-019","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC033744","PC033744","PC033744","201RVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2354 - Medical Records","","VIHATRP20221114-051","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"TD001763","TD001763","HSS-8090388","2035TY3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","ACT Team Room","1","VIHATRP20241007-008","12/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC075783","PC075783","HSS-1940281","204LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC077222","PC077222","HSS-1984818","20HKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","","CT Scan Trailer outside WCGH","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC031608","PC031608","","20TQVP3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2330","2","INC2424671","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD037793","LD037793","HSS-8095825","214LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2532","2","ISLHTRP20250922-003","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD032387","LD032387","HSS-8024954","22JKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","19","1","VIHATRP20211025-009","01/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC052347","PC052347","HSS-8086270","22K5VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - Main reception","2","VIHATRP20240429-046","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC085206","PC085206","HSS-1043230","22PPQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2318","2","REQ1005130-RITM1057347-SCTASK1697009","09/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"LD027218","LD027218","HSS-8072149","239TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Manager Office","1","VIHATRP20230213-032","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD036398","LD036398","HSS-8072181","23JSVP3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","201","1","VIHATRP20230213-052","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"","24MMVF3","HSS-1940482","24MMVF3","VIHA-UPR-Ucluelet Peninsula Road","Main","220","2","DMND0005329","01/31/2031","NTT-Deskside Services-WestCoast-Remote"
"LD060021","LD060021","HSS-1031984","250LGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","","1","REQ0448595-RITM0470222-SCTASK0750683","02/28/2030","NTT-Deskside Services-WestCoast-Local"
"PC066012","PC066012","","2590115572","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2258","","","","NTT-Deskside Services-WestCoast-Staffed"
"PC066012","PC066012","","2590115579","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2258","","","","NTT-Deskside Services-WestCoast-Staffed"
"LD031249","LD031249","HSS-8058659","25CKRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2345","2","VIHATRP20220505-014","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066422","LD066422","HSS-8081958","25FHTY3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","HCNO","1","VIHATRP20231225-045","02/29/2032","NTT-Deskside Services-WestCoast-Remote"
"LD091664","LD091664","HSS-1049058","25ZKG14","VIHA-WCGH-West Coast General Hospital","WFH","","2","REQ1561285-RITM1647339-SCTASK2656871","01/31/2033","NTT-Deskside Services-WestCoast-Staffed"
"PC079973","PC079973","HSS-1048406","2615TY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2444","2","REQ1522627-RITM1606300-SCTASK2577674","12/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD071363","LD071363","HSS-1031980","264HGC3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","Social Work","1","REQ0448583-RITM0470210-SCTASK0750647","02/28/2030","NTT-Deskside Services-WestCoast-Local"
"LD066218","LD066218","HSS-8073764","26FQQT3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Unit 201 - Robbie?s desk (Room 12)","1","VIHATRP20230417-028","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD064927","LD064927","HSS-1044775","26GLTY3","VIHA-PACDF-Port Alberni Community Dialysis Facility-Main Building-1st Floor","Main Building","1","1","REQ1148475-RITM1209188-SCTASK1944027","01/31/2032","NTT-Deskside Services-WestCoast-Local"
"PC079973","PC079973","HSS-1048407","26X4TY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2444","2","REQ1522627-RITM1606300-SCTASK2577674","12/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC035985","PC035985","HSS-8073740","28FQQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCICU - 2165 (TRP)","2","VIHATRP20230417-005","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC080246","PC080246","HSS-1047965","29CHTY3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","1","1","REQ1397582-RITM1474316-SCTASK2445347","11/30/2032","NTT-Deskside Services-WestCoast-Local"
"LD038208","LD038208","HSS-8068826","29M60N3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex Desk 1","1","VIHATRP20221114-028","03/31/2031","NTT-Deskside Services-WestCoast-Local"
"LD100152","LD100152","HSS-1040084","2BQHRH3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Natasha's Office","1","REQ0787823-RITM0827671-SCTASK1308130","10/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD038046","LD038046","HSS-8023510","2BWHL93","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","Room 22","1","VIHATRP20210809-052","11/30/2029","NTT-Deskside Services-WestCoast-Local"
"PC034836","PC034836","HSS-8078587","2CXRQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2238 - Clinical Coordinator","2","VIHATRP20230918-056","11/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC034087","PC034087","HSS-8086280","2DF4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2313","2","VIHATRP20240429-054","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC034080","PC034080","HSS-8072170","2F7RVP3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Clinic Rm 5","","VIHATRP20230213-040","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC030895","PC030895","HSS-8086271","2G35VZ3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","WHNursing station","1","VIHATRP20240429-047","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD065146","LD065146","HSS-8023456","2GFHGC3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2518","2","VIHATRP20210809-011","11/30/2029","NTT-Deskside Services-WestCoast-Staffed"
"PC107257","PC107257","HSS-8073744","2GZPQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2319","2","VIHATRP20230417-009","06/30/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC030893","PC030893","HSS-1984847","2JVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCAmbulatory Care","","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"PC077215","PC077215","HSS-1984809","2LVJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCAMB - left hand side of desk","2","DMND0003637","10/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD080068","LD080068","HSS-1973832","2M4HGC3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Team Room","1","REQ1209213-RITM1273642-SCTASK2075376","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD050420","LD050420","HSS-1972922","2MCKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","14a","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD063733","LD063733","HSS-1043028","2MNTVP3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","20","1","REQ0969900-RITM1020220-SCTASK1655932","08/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC032115","PC032115","HSS-8086287","2MZ3VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2241","2","VIHATRP20240429-060","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC039992","PC039992","HSS-8086299","2PV4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2304 - Administration - OR Booking","2","VIHATRP20240429-067","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"LD031884","LD031884","HSS-1048829","2Q5LG14","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","20","1","INC3633514","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065130","LD065130","HSS-8095840","2R0LG14","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","22","1","ISLHTRP20250922-015","09/30/2030","NTT-Deskside Services-WestCoast-Local"
"PC032087","PC032087","HSS-8058666","2RMJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2317","2","VIHATRP20220505-019","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066238","LD066238","HSS-8073749","2RPTVP3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","Unit 201 - Room 11","1","VIHATRP20230417-019","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD041016","LD041016","HSS-8023445","2RXGGC3","VIHA-PAHC-Port Alberni Health Centre-Main Building-1st Floor","Main Building","1","1","VIHATRP20210809-001","10/31/2029","NTT-Deskside Services-WestCoast-Local"
"LD060959","LD060959","HSS-1044333","2S67PW3","VIHA-PAIHN-Port Alberni Integrated Health Network-Main Building-1st Floor","Main Building","Meeting Room","1","REQ1030322-RITM1084142-SCTASK1892690","12/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC067009","PC067009","HSS-8021779","2SQHL93","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - XRay far end of room by printe","","VIHATRP20210525-034","09/30/2029","NTT-Deskside Services-WestCoast-Staffed"
"LD065711","LD065711","LD065711","2T170N3","VIHA-TGH-Tofino General Hospital-Main Building-Basement 1","Main Building","Home and Community Care | Social Work Liaison","0","VIHATRP20221114-019","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"PC032085","PC032085","HSS-8086324","2TK4VZ3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2315 - Administration","2","VIHATRP20240429-083","07/31/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC032077","PC032077","HSS-8058680","2TMJRH3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2454","","VIHATRP20220505-026","08/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD066254","LD066254","HSS-8073790","2V8QQT3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","5","1","VIHATRP20230417-043","06/30/2031","NTT-Deskside Services-WestCoast-Local"
"LD055175","LD055175","HSS-8086253","2VC3VZ3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","217","2","VIHATRP20240429-032","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"PC032075","PC032075","HSS-8089617","2VCJTY3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2450","2","VIHATRP20240909-067","11/30/2032","NTT-Deskside Services-WestCoast-Staffed"
"PC090480","PC090480","HSS-1036068","2WX60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","2306","2","REQ1605081-RITM1693571-SCTASK2721057","12/31/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD071026","LD071026","HSS-1033054","2X8JRH3","VIHA-PAST-Port Alberni Youth Short Term Assessment and Response-Main Building-1st Floor","Main Building","","1","REQ0501085-RITM0525671-SCTASK0835183","05/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD036395","LD036395","HSS-1034926","2ZJKRH3","VIHA-PARS-Port Alberni Redford Street-Mental Health and Addictions-1st Floor","Main Building","8","1","REQ0557136-RITM0585009-SCTASK0965062","07/31/2030","NTT-Deskside Services-WestCoast-Local"
"LD065378","LD065378","HSS-8058681","2ZTKRH3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","2","1","VIHATRP20220505-027","08/31/2030","NTT-Deskside Services-WestCoast-Local"
"PC075775","PC075775","HSS-1940269","304LG14","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-1st Floor","Main Building","105","1","DMND0005326","08/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC033759","PC033759","PC033759","311RVP3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Admitting Desk","","VIHATRP20221114-011","02/28/2031","NTT-Deskside Services-WestCoast-Remote"
"LD065013","LD065013","HSS-8095827","314LG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2352","2","ISLHTRP20250922-004","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
"LD050414","LD050414","HSS-1972913","32SKGC3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Flex Desk 2","1","DMND0003120","12/31/2029","NTT-Deskside Services-WestCoast-Local"
"PC040012","PC040012","HSS-8072152","339TVP3","VIHA-PAHCCS-Port Alberni Home & Community Care Services-Main Building-1st Floor","Main Building","Schedulers Office","","VIHATRP20230213-035","05/31/2031","NTT-Deskside Services-WestCoast-Local"
"PC038029","PC038029","HSS-8086239","33Z3TY3","VIHA-TGH-Tofino General Hospital-Main Building-1st Floor","Main Building","Nurses' Station","1","VIHATRP20240429-020","07/31/2032","NTT-Deskside Services-WestCoast-Remote"
"LD090905","LD090905","HSS-8061310","344MVF3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","Admin","2","REQ1142317-RITM1202647-SCTASK1999597","10/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC074082","PC074082","HSS-1940477","34660N3","VIHA-UPR-Ucluelet Peninsula Road-Community Health Centre-2nd Floor","Main Building","218","2","DMND0005329","12/31/2030","NTT-Deskside Services-WestCoast-Remote"
"PC050930","PC050930","PC067011","34B60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WCMedical Imaging - XRay","","VIHATRP20221114-056","03/31/2031","NTT-Deskside Services-WestCoast-Staffed"
"PC032076","PC032076","HSS-8095823","34NMG14","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2462","2","ISLHTRP20250922-002","09/30/2030","NTT-Deskside Services-WestCoast-Staffed"
